uid, format_version, puid, format, mimetype, size, creating_application_name, lastmodified, created, checksum_md5, lastmodified_fs, original, wellformed, valid, byteorder, title, charset, author, compression_scheme, pagecount, markupbasis, is_tagged, image_width, has_outline, markupBasisVersion, has_annotations, image_height, is_rightsmanaged, is_protected, has_forms, colorspace, YCbCrSubSampling, sampling_frequency_unit, sampling_frequency_x, sampling_frequency_y, bitspersample, samplesperpixel, lightsource, referenceBlackWhite, orientation, scanner_softwarename, linebreak, icc_profile_name, icc_profile_version, message, bit_depth, samplerate, channels, audio_dataencoding, offset, language, wordcount, charactercount, tablecount, graphicsCount, 
http://demo.roda-community.org/roda-core/get/roda:96/F31, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 274974, , Mon Jul 02 10:54:09 CEST 2012, , cfc2925e274e18eb8ede8be5dfa1c1f4, Mon Jul 02 10:54:09 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1280, , , , 1024, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F32, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 357261, , Mon Jul 02 10:54:12 CEST 2012, , 8136025e454c14899c1eb876214eb25d, Mon Jul 02 10:54:12 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1280, , , , 1024, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F34, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 349064, , Mon Jul 02 10:54:19 CEST 2012, , b3a25b4e18825d1864ac553a057a5b8a, Mon Jul 02 10:54:19 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1280, , , , 1024, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F37, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 269700, , Mon Jul 02 10:54:28 CEST 2012, , 331d570be49a2f7e37ce822d931f9e7c, Mon Jul 02 10:54:28 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1280, , , , 1024, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F36, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 356359, scanned on the 7100. retouched by nicole elliott, Mon Jul 02 10:54:25 CEST 2012, , d747d53785d79432d3e3a008acf97642, Mon Jul 02 10:54:25 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1280, , , , 1024, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F33, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 355884, , Mon Jul 02 10:54:15 CEST 2012, , e4693ed2a7890b702059a985b0429c17, Mon Jul 02 10:54:15 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1280, , , , 1024, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F38, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 340778, , Mon Jul 02 10:54:32 CEST 2012, , fcaca6df4b8f611c87df0bbb7c0368af, Mon Jul 02 10:54:32 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1280, , , , 1024, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F4, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 355110, , Mon Jul 02 10:54:35 CEST 2012, , b0233fa09a0287cd158028ed76848720, Mon Jul 02 10:54:35 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1280, , , , 1024, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F6, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 288829, , Mon Jul 02 10:54:42 CEST 2012, , 8b2ce1c59b647183e6c7d9630c322337, Mon Jul 02 10:54:42 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1280, , , , 1024, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F5, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 150728, , Mon Jul 02 10:54:39 CEST 2012, , 7404cbb3efb8db210e085dd0d65ee553, Mon Jul 02 10:54:39 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1024, , , , 768, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F7, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 279677, , Mon Jul 02 10:54:46 CEST 2012, , a15d1397ebe5de2a61bb3b60ce76e71f, Mon Jul 02 10:54:46 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1280, , , , 1024, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F8, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 323321, , Mon Jul 02 10:54:49 CEST 2012, , 63e5dc35a8d3262cd2ce5a91e5318bdc, Mon Jul 02 10:54:49 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1280, , , , 1024, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F0, 1.0, fmt/101, Extensible Markup Language, text/xml, 4824, , Mon Jul 02 10:49:12 CEST 2012, , e750a121ca877db1342df55e0dd583fa, Mon Jul 02 10:49:12 CEST 2012, false, true, true, , , UTF-8, , , , XML, , , , 1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F1, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:49:21 CEST 2012, , 976bb763f99bb7c9f0d3f8c2717234eb, Mon Jul 02 10:49:21 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F9, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 277569, , Mon Jul 02 10:54:52 CEST 2012, , d42de7b269d06f6441e03d5f65efa985, Mon Jul 02 10:54:52 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1280, , , , 1024, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F35, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 279232, , Mon Jul 02 10:54:22 CEST 2012, , 9e77cfb09e26117a33881d92a33008f7, Mon Jul 02 10:54:22 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1280, , , , 1024, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F12, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:49:36 CEST 2012, , f1eb423d6fca8ad128978345d80ee37a, Mon Jul 02 10:49:36 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F10, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:49:26 CEST 2012, , 6da215b2a0da556d7cea609a1878164c, Mon Jul 02 10:49:26 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F14, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:49:50 CEST 2012, , 94036ada9aa197b7dc93ea19780d4092, Mon Jul 02 10:49:50 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F11, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:49:30 CEST 2012, , 0672224a40b873af819b00d239f4f8b3, Mon Jul 02 10:49:30 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F17, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 2362725, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:50:05 CEST 2012, , b54c267506f9245df34743499b6a2bf5, Mon Jul 02 10:50:05 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1024, , , , 768, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F16, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 2362725, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:50:00 CEST 2012, , d41a583eaf648fd769f697762a623f89, Mon Jul 02 10:50:00 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1024, , , , 768, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F15, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 2362725, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:49:55 CEST 2012, , 2b2c30c85c549da0f69d2c59567545f4, Mon Jul 02 10:49:55 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1024, , , , 768, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F13, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:49:43 CEST 2012, , 8a87609ce25247f379490b76aa558ba5, Mon Jul 02 10:49:43 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F18, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:50:10 CEST 2012, , 17e962a390dd000f97fe183a0c99d062, Mon Jul 02 10:50:10 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F20, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 2362725, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:50:25 CEST 2012, , daed7de1dca8d161a50ea9e7496ab723, Mon Jul 02 10:50:25 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1024, , , , 768, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F2, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:50:20 CEST 2012, , 8a7129b47c3506fdd641a2ac95221489, Mon Jul 02 10:50:20 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F21, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 2362725, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:50:29 CEST 2012, , 2b4a2eaf4d1cbd94412fd7a052fd1216, Mon Jul 02 10:50:29 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1024, , , , 768, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F22, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 2362725, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:50:37 CEST 2012, , 2373734df657250e30bc74eea3f65637, Mon Jul 02 10:50:37 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1024, , , , 768, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F23, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 2362725, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:50:42 CEST 2012, , 05dcfd604204a862e3e89ac0ce90bc74, Mon Jul 02 10:50:42 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1024, , , , 768, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F19, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 2362725, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:50:15 CEST 2012, , 0b41f9d395b40e525d97774e93f2e34f, Mon Jul 02 10:50:15 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1024, , , , 768, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F24, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 2362725, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:50:47 CEST 2012, , 8c75084b13b6494c996e084aa1d28ea8, Mon Jul 02 10:50:47 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1024, , , , 768, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F25, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 1441957, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:50:51 CEST 2012, , 5850fad315c470c5dd48dea987fcd701, Mon Jul 02 10:50:51 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 800, , , , 600, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F26, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 2362725, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:50:56 CEST 2012, , 93f7d838a0f0b117b9aea8bd877c78c9, Mon Jul 02 10:50:56 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1024, , , , 768, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F27, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 2362725, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:51:01 CEST 2012, , 8392fae3db287ad44d68d9383349705f, Mon Jul 02 10:51:01 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1024, , , , 768, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F29, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:51:12 CEST 2012, , c67aa307704dea465b55fdb5dec0b8e2, Mon Jul 02 10:51:12 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F28, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:51:06 CEST 2012, , b8494b18a7b0fe2a3c74df07cbd3602d, Mon Jul 02 10:51:06 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F30, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3939654, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:51:23 CEST 2012, , 14e01a6d340ed2b81b16b1330e4d0bd3, Mon Jul 02 10:51:23 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F32, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:51:32 CEST 2012, , 5a118bc130bb1d938e6acfa8dae326af, Mon Jul 02 10:51:32 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F3, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:51:18 CEST 2012, , c48f9821f6dbeb7adc5c5eb17e210852, Mon Jul 02 10:51:18 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F34, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:51:45 CEST 2012, , e91423f3a6a75fa20bbe5a8e0082d7ea, Mon Jul 02 10:51:45 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F33, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:51:38 CEST 2012, , 8bbfce933386c3dae15553a5477faefb, Mon Jul 02 10:51:38 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F31, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3939654, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:51:27 CEST 2012, , 4b45fc31405430677a9c065c9ca16a5a, Mon Jul 02 10:51:27 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F35, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:51:52 CEST 2012, , 097b8f3ab6d838e97e8d09eb79bba16b, Mon Jul 02 10:51:52 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F36, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:51:58 CEST 2012, , a1b2aedb494dae1326957ad20a4a91bd, Mon Jul 02 10:51:58 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:99/F37, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3936613, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:52:05 CEST 2012, , e06cbc079b339c4f7c081c5deaf3975a, Mon Jul 02 10:52:05 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
